연번,전체기관명,도로명주소,geometry
1818,경찰청 경상북도경찰청 예천경찰서 은풍파출소,경상북도 예천군 은풍면 은풍로 85 ,[128.442488707869 36.7449599449086]
1819,경찰청 경상북도경찰청 성주경찰서 벽진파출소,경상북도 성주군 벽진면 벽봉로 17,[128.217285227375 35.9490000380231]
1820,경찰청 경상북도경찰청 성주경찰서 수륜파출소,경상북도 성주군 수륜면 참별로 917,[128.19283191207 35.8330597564891]
1821,경찰청 경상북도경찰청 성주경찰서 가천파출소,경상북도 성주군 가천면 가천로 73,[128.165443590584 35.8850250636797]
1822,경찰청 경상북도경찰청 성주경찰서 초전파출소,경상북도 성주군 초전면 대장길 111,[128.263564715024 35.974763699882]
1823,경찰청 경상북도경찰청 성주경찰서 선남파출소,경상북도 성주군 선남면 관화길 90,[128.351702748261 35.9013033775891]
1824,경찰청 경상북도경찰청 성주경찰서 용암파출소,경상북도 성주군 용암면 운용로 1025,[128.336917317688 35.8353910852271]
1825,경찰청 경상북도경찰청 성주경찰서 중부지구대,경상북도 성주군 성주읍 성밖숲길 151,[128.291406051754 35.9174673325884]
1826,경찰청 경상북도경찰청 청송경찰서 진보파출소,경상북도 청송군 진보면 진보로 129 진보파출소,[129.04586201247 36.5288711797653]
1827,경찰청 경상북도경찰청 청송경찰서 주왕산파출소,경상북도 청송군 주왕산면 이전앞길 5,[129.159698051028 36.3569168154606]
1828,경찰청 경상북도경찰청 청송경찰서 현동파출소,경상북도 청송군 현동면 청송로 2667,[129.018711112267 36.290002221051]
1829,경찰청 경상북도경찰청 청송경찰서 안덕파출소,경상북도 청송군 안덕면 안덕로 95,[128.961233795698 36.2900435169486]
1830,경찰청 경상북도경찰청 청송경찰서 현서파출소,경상북도 청송군 현서면 구산동로 43,[128.897383205792 36.2766723172542]
1832,경찰청 경상북도경찰청 청송경찰서 부남파출소,경상북도 청송군 부남면 대전로 127,[129.06390751326 36.3452692808921]
1833,경찰청 경상북도경찰청 영양경찰서 입암파출소,경상북도 영양군 입암면 입암로 72,[129.089455180829 36.5912844733025]
1834,경찰청 경상북도경찰청 영양경찰서 석보파출소,경상북도 영양군 석보면 원리길 15,[129.124820234424 36.5573680381229]
1835,경찰청 경상북도경찰청 영양경찰서 수비파출소,경상북도 영양군 수비면 한티로 459 ,[129.198098335655 36.7663888081426]
1836,경찰청 경상북도경찰청 영양경찰서 청기파출소,경상북도 영양군 청기면 청기1길 9-6,[129.062464632527 36.661415020428]
1837,경찰청 경상북도경찰청 영양경찰서 영양파출소,경상북도 영양군 영양읍 동서대로 29,[129.11221281857 36.6631213386292]
1838,경찰청 경상북도경찰청 군위경찰서 부계파출소,경상북도 군위군 부계면 창평길 29 ,[128.665563695668 36.0988483409342]
1839,경찰청 경상북도경찰청 군위경찰서 의흥파출소,경상북도 군위군 의흥면 읍내6길 7,[128.717149384879 36.1751943669867]
1840,경찰청 경상북도경찰청 군위경찰서 중앙파출소,경상북도 군위군 군위읍 중앙길 73,[128.566219639838 36.2350407025727]
1841,경찰청 경상북도경찰청 군위경찰서 효령파출소,경상북도 군위군 효령면 치산효령로 2383,[128.586971643862 36.1560804428931]
1842,경찰청 경상북도경찰청 고령경찰서 성산파출소,경상북도 고령군 성산면 성산로 954,[128.365933295926 35.750831777573]
1843,경찰청 경상북도경찰청 고령경찰서 다산파출소,경상북도 고령군 다산면 평리1길 15-1,[128.453994049918 35.8258021645956]
1844,경찰청 경상북도경찰청 고령경찰서 대가야지구대,경상북도 고령군 대가야읍 시장길 1길 5,[128.268754620542 35.7296951914432]
1846,경찰청 경상북도경찰청 울릉경찰서 저동파출소,경상북도 울릉군 울릉읍 봉래2길 30-2 저동파출소,[130.909130456407 37.4935857550368]
1847,경찰청 경상북도경찰청 울릉경찰서 도동파출소,경상북도 울릉군 울릉읍 도동4길 4번지 도동파출소,[130.904905364134 37.483768124418]
1848,경찰청 경상북도경찰청 울릉경찰서 서면파출소,경상북도 울릉군 서면 남양4길 37,[130.838171498211 37.4678806194028]
1849,경찰청 경상북도경찰청 울릉경찰서 북면파출소,경상북도 울릉군 북면 천부1길 20,[130.874285698236 37.5412664370526]
1850,경찰청 경상남도경찰청 창원중부경찰서 신월지구대,경상남도 창원시 성산구  신사로45번길 35,[128.692679644013 35.2275978152347]
1851,경찰청 경상남도경찰청 창원중부경찰서 가음정지구대,경상남도 창원시 성산구  원이대로863번길 22 ,[128.697497907835 35.2084001842104]
1852,경찰청 경상남도경찰청 창원중부경찰서 중앙파출소,경상남도 창원시 성산구  원이대로566번길 27-19,[128.67646071066 35.2268020500266]
1853,경찰청 경상남도경찰청 창원중부경찰서 반송파출소,경상남도 창원시 성산구  원이대로473번길 17,[128.669961975819 35.2354232090676]
1854,경찰청 경상남도경찰청 창원중부경찰서 사파파출소,경상남도 창원시 성산구  대암로 113 ,[128.708802484915 35.2156167717165]
1855,경찰청 경상남도경찰청 창원중부경찰서 신촌파출소,경상남도 창원시 성산구  봉양로 408,[128.627040165375 35.2075410362692]
1856,경찰청 경상남도경찰청 창원서부경찰서 명곡지구대,경상남도 창원시 의창구 원이대로261번길 16-19,[128.651137797202 35.2443142389462]
1857,경찰청 경상남도경찰청 창원서부경찰서 의창파출소,경상남도 창원시 의창구 의창대로266번길 11,[128.627616433841 35.2601150501917]
1858,경찰청 경상남도경찰청 창원서부경찰서 팔용파출소,경상남도 창원시 의창구 창원대로397번길 30,[128.643366232725 35.236608154099]
1859,경찰청 경상남도경찰청 창원서부경찰서 동읍파출소,경상남도 창원시 의창구 동읍 의창대로 902,[128.689294563941 35.2787211425416]
1860,경찰청 경상남도경찰청 창원서부경찰서 북면파출소,경상남도 창원시 의창구 천주로 1127,[128.60800151723 35.3510286487801]
1861,경찰청 경상남도경찰청 창원서부경찰서 대산파출소,경상남도 창원시 의창구 대산면 진산대로 415,[128.708552409556 35.3368076906176]
1862,경찰청 경상남도경찰청 마산중부경찰서 신마산지구대,경상남도 창원시 마산합포구  문화남5길 52,[128.557535974086 35.1844381877123]
1863,경찰청 경상남도경찰청 마산중부경찰서 완월파출소,경상남도 창원시 마산합포구 중앙남11길 12,[128.563541464605 35.1920734377353]
1864,경찰청 경상남도경찰청 마산중부경찰서 남성파출소,경상남도 창원시 마산합포구  3·15대로 295,[128.570180635115 35.2032274179911]
1865,경찰청 경상남도경찰청 마산중부경찰서 오동파출소,경상남도 창원시 마산합포구  천하장사로 111,[128.574827028154 35.2119739558474]
1866,경찰청 경상남도경찰청 마산중부경찰서 교방파출소,경상남도 창원시 마산합포구 교방서1길 40,[128.564591976994 35.21303180355]
1867,경찰청 경상남도경찰청 마산중부경찰서 구산파출소,경상남도 창원시 마산합포구 구산면 구산로562,[128.580267227405 35.1202147125787]
1868,경찰청 경상남도경찰청 마산중부경찰서 진동파출소,경상남도 창원시 마산합포구 진동면 삼진의거대로 661 ,[128.489235910148 35.1171620311253]
1869,경찰청 경상남도경찰청 마산중부경찰서 진전파출소,경상남도 창원시 마산합포구 진전면 대실로 156,[128.41911878798 35.1021396113644]
1870,경찰청 경상남도경찰청 마산동부경찰서 합성지구대,경상남도 창원시 마산회원구  합성남8길 21,[128.585673818045 35.2384630785335]
1871,경찰청 경상남도경찰청 마산동부경찰서 양덕지구대,경상남도 창원시 마산회원구  양덕동2길 6 양덕파출소,[128.590321902679 35.2217927338776]
1872,경찰청 경상남도경찰청 마산동부경찰서 석전파출소,경상남도 창원시 마산회원구  석전동6길 20,[128.575304059167 35.2306909157881]
1873,경찰청 경상남도경찰청 마산동부경찰서 산호파출소,경상남도 창원시 마산합포구  산호북15길 1,[128.581860609942 35.2180604825795]
1874,경찰청 경상남도경찰청 마산동부경찰서 회원파출소,경상남도 창원시 마산회원구 회원남25길 73,[128.564425993147 35.2182249887901]
1875,경찰청 경상남도경찰청 마산동부경찰서 삼계파출소,경상남도 창원시 마산회원구 내서읍 삼계로 32 (삼계파출소),[128.501298227963 35.2321927365512]
1876,경찰청 경상남도경찰청 마산동부경찰서 중리파출소,경상남도 창원시 마산회원구 내서읍 호원로164,[128.523691703492 35.2490670687601]
1877,경찰청 경상남도경찰청 진주경찰서 비봉지구대,경상남도 진주시  비봉로33번길 2 ,[128.080613895175 35.1937663009832]
1878,경찰청 경상남도경찰청 진주경찰서 상대지구대,경상남도 진주시  동진로 263,[128.119941694256 35.1804391908103]
1879,경찰청 경상남도경찰청 진주경찰서 남강지구대,경상남도 진주시  창렬로7번길 14,[128.072007085512 35.1895289036968]
1880,경찰청 경상남도경찰청 진주경찰서 진양호지구대,경상남도 진주시  평거로 42,[128.065178053083 35.1738500610829]
1881,경찰청 경상남도경찰청 진주경찰서 하대지구대,경상남도 진주시  대신로 323-6,[128.116129240402 35.1894081417944]
1882,경찰청 경상남도경찰청 진주경찰서 개양파출소,경상남도 진주시  진주대로 560,[128.107801692717 35.1568011098165]
1883,경찰청 경상남도경찰청 진주경찰서 충무공파출소,경상남도 진주시 충무공동 충의로 149,[128.149855412382 35.1747272136126]
1884,경찰청 경상남도경찰청 진주경찰서 문산파출소,경상남도 진주시 문산읍 동부로587번길 1,[128.164071012533 35.1676436972065]
1885,경찰청 경상남도경찰청 진주경찰서 금산파출소,경상남도 진주시 금산면 금산로 111,[128.148308148094 35.2138011483273]
1887,경찰청 경상남도경찰청 진주경찰서 지수파출소,경상남도 진주시 지수면 지수로 492,[128.270233940564 35.2353935746734]
1888,경찰청 경상남도경찰청 진주경찰서 수곡파출소,경상남도 진주시 수곡면 곤수로 903,[127.93752877124 35.1943987624469]
1889,경찰청 경상남도경찰청 진주경찰서 대곡파출소,경상남도 진주시 대곡면 진의로 1065 ,[128.168552708492 35.2622661682872]
1891,경찰청 경상남도경찰청 김해중부경찰서 연지지구대,경상남도 김해시 내외중앙로 118,[128.868266594838 35.2402296533569]
1892,경찰청 경상남도경찰청 김해중부경찰서 신어지구대,김해시 삼안로217번길 32,[128.907881552771 35.246758258849]
1893,경찰청 경상남도경찰청 김해중부경찰서 왕릉지구대,경상남도 김해시 해반천로168번길 8,[128.868079688401 35.262913737383]
1894,경찰청 경상남도경찰청 김해중부경찰서 중앙지구대,경상남도 김해시 가락로 30 ,[128.882523472721 35.2291200163985]
1895,경찰청 경상남도경찰청 김해중부경찰서 상동파출소,경상남도 김해시 상동면 상동로 553,[128.930340569379 35.3081915513543]
1896,경찰청 경상남도경찰청 김해중부경찰서 대동파출소,경상남도 김해시 대동면 대동로 595,[128.979510828156 35.2434365276889]
1897,경찰청 경상남도경찰청 김해중부경찰서 생림파출소,경상남도 김해시 봉림로 21 ,[128.849112043971 35.3264150993271]
1898,경찰청 경상남도경찰청 김해서부경찰서 장유지구대,경상남도 김해시  계동로 102번길 19,[128.796061452555 35.1861141434398]
1899,경찰청 경상남도경찰청 김해서부경찰서 율하파출소,경상남도 김해시 율하숲길 12,[128.823438111616 35.1696068494179]
1900,경찰청 경상남도경찰청 김해서부경찰서 진영파출소,경상남도 김해시 진영읍 진영로 167,[128.731470551282 35.3032848047943]
1901,경찰청 경상남도경찰청 김해서부경찰서 한림파출소,경상남도 김해시 한림면 한림로 453,[128.798277728595 35.3254469728556]
1902,경찰청 경상남도경찰청 김해서부경찰서 진례파출소,경상남도 김해시 진례면 진례로 235,[128.748212109243 35.2484154882236]
1903,경찰청 경상남도경찰청 김해서부경찰서 주촌파출소,경상남도 김해시 주촌면 서부로1638번길 7,[128.831327752156 35.2359430951032]
1904,경찰청 경상남도경찰청 김해서부경찰서 칠산파출소,경상남도 김해시  칠산로459번길 15,[128.851701483862 35.21236291323]
1905,경찰청 경상남도경찰청 양산경찰서 물금지구대,경상남도 양산시 물금읍 가촌로 61,[128.989479818982 35.3175206032571]
1907,경찰청 경상남도경찰청 양산경찰서 덕계파출소,경상남도 양산시  덕계로 95,[129.152621345257 35.3760138280232]
1908,경찰청 경상남도경찰청 양산경찰서 서창파출소,경상남도 양산시 삼호로 158,[129.173021641282 35.4125932837639]
1909,경찰청 경상남도경찰청 양산경찰서 중앙파출소,경상남도 양산시 북안남5길 11-16,[129.040299713959 35.3459857465917]
