학교구분,학교명,본분교,지역,주소
대학원,선문대학교 신학대학원,본교,충남,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교) "
대학원,평택대학교 통번역대학원,본교,경기,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) "
대학원,평택대학교 문화·예술융합대학원,본교,경기,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) "
대학원,평택대학교 물류·정보·경영대학원,본교,경기,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) "
대학원,창신대학교 미용예술대학원,본교,경남,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학교) "
대학원,창신대학교 부동산대학원,본교,경남,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학교) "
대학원,창신대학교 사회복지대학원,본교,경남,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학교) "
전문대학,군산간호대학교,본교,전북,"전라북도 군산시 동개정길 7 (개정동, 군산간호대학교) "
전문대학,기독간호대학교,본교,광주,"광주광역시 남구 백서로70번길 6 (양림동, 기독간호대학) "
전문대학,서울여자간호대학교,본교,서울,"서울특별시 서대문구 간호대로 38 (홍제동, 서울여자간호대학교) "
전문대학,조선간호대학교,본교,광주,광주광역시 동구 조선대2길 70(서석동) 조선간호대학교
전문대학,한국폴리텍 V 대학 순천캠퍼스,본교,전남,"전라남도 순천시 기적의도서관1길 41 (조례동, 한국폴리텍대학순천캠퍼스) "
대학원,부경대학교 세계수산대학원,본교,부산,"부산광역시 남구 용소로 45 (대연동, 부경대학교대연캠퍼스) "
대학원,고려대학교(세종) 문화스포츠대학원,분교,세종,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스) "
대학원,한양대학교(ERICA) 융합산업대학원,분교,경기,"경기도 안산시 상록구 한양대학로 55 (사동, 한양대학교) "
대학원,차의과학대학교 경영대학원,본교,경기,"경기도 포천시 해룡로 120 (동교동, 포천중문의과대학) "
대학원,한림대학교 글로벌협력대학원,본교,강원,"강원도 춘천시 한림대학길 1 (옥천동, 한림대학교) "
대학원,한국외국어대학교 KFL대학원,본교,서울,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) "
대학원,강남대학교 융복합대학원,본교,경기,"경기도 용인시 기흥구 강남로 40 (구갈동, 강남대학교) "
대학원,전주대학교 부동산대학원,본교,전북,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교) "
대학원,전주대학교 경영행정대학원,본교,전북,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교) "
대학원,용인대학교 스포츠웰니스산업대학원,본교,경기,경기도 용인시 처인구 용인대학로 1 (역북동) 
대학원,서울장신대학교 영성심리치유대학원,본교,경기,"경기도 광주시 경안로 145 (경안동, 서울장신대학교) "
대학원,수원대학교 공공정책대학원,본교,경기,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) "
대학원,수원대학교 뷰티사이언스대학원,본교,경기,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) "
대학원,수원대학교 문화예술대학원,본교,경기,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) "
대학원,동의대학교 행정복지대학원,본교,부산,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) "
대학원,동의대학교 부동산대학원,본교,부산,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) "
대학원,장로회신학대학교 기독교와사회대학원,본교,서울,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교) "
대학원,배재대학교 정보통신대학원,본교,대전,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교) "
대학원,경남과학기술대학교 국제식량안보대학원,본교,경남,"경상남도 진주시 동진로 33 (칠암동, 경남과학기술대학교) "
대학원,홍익대학교 패션대학원,본교,서울,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교) "
대학원,남부대학교 문화복지대학원,본교,광주,광주광역시 광산구 남부대길 1(월계동) 
대학원,대진대학교 공공정책대학원,본교,경기,"경기도 포천시 호국로 1007 (선단동, 대진대학교) "
대학원,청주대학교 사회복지・공공정책대학원,본교,충북,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교) "
대학원,청주대학교 예술대학원,본교,충북,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교) "
대학원,광운대학교 스마트융합대학원,본교,서울,"서울특별시 노원구 광운로 20 (월계동, 광운대학교) "
대학원,청주대학교 융합신기술대학원,본교,충북,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교) "
대학원,숙명여자대학교 정책대학원,본교,서울,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교) "
대학원,숙명여자대학교 인적자원개발대학원,본교,서울,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교) "
대학원,숙명여자대학교 심리치료대학원,본교,서울,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교) "
대학원,숙명여자대학교 문화예술대학원,본교,서울,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교) "
대학원,숙명여자대학교 TESOL・국제학대학원,본교,서울,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교) "
대학원,수원대학교 인공지능대학원,본교,경기,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) "
대학원,신한대학교 일반대학원,본교,경기,"경기도 동두천시 벌마들로40번길 30 (상패동, 신한대학교) "
대학원,제주대학교 보건복지대학원,본교,제주,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교) "
대학원,한세대학교 공연예술대학원,본교,경기,"경기도 군포시 한세로 30 (당정동, 한세대학교) "
대학원,한세대학교 간호복지대학원,본교,경기,"경기도 군포시 한세로 30 (당정동, 한세대학교) "
대학원,신한대학교 평생학습중심대학원,본교,경기,"경기도 동두천시 벌마들로40번길 30 (상패동, 신한대학교) "
대학원,대구가톨릭대학교 유스티노자유대학원,본교,대구,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학) "
대학원,상지대학교 경영·행정·산업·법학대학원,본교,강원,"강원도 원주시 상지대길 83 (우산동, 상지대학교) "
대학원,서울시립대학교 도시보건대학원,본교,서울,"서울특별시 동대문구 서울시립대로 163 (전농동, 서울시립대학교) "
대학원,차의과학대학교 임상상담심리대학원,본교,경기,"경기도 포천시 해룡로 120 (동교동, 차의과학대학교) "
대학원,영남신학대학교 융복합목회실천신학대학원,본교,경북,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교) "
전문대학,한국농수산대학교,본교,전북,전라북도 전주시 덕진구 콩쥐팥쥐로 1515(중동) 
대학원,서울기독대학교 문화산업경영대학원,본교,서울,"서울특별시 은평구 갈현로4길 26-2 (신사동, 서울기독대학교) "
대학원,서울기독대학교 연합신학대학원,본교,서울,"서울특별시 은평구 갈현로4길 26-2 (신사동, 서울기독대학교) "
대학,한국전통문화대학교,본교,충남,"충청남도 부여군 규암면 백제문로 367 (합정리, 한국전통문화대학교) "
대학원,가톨릭꽃동네대학교 사회복지상담대학원,본교,충북,"충청북도 청주시 서원구 현도면 상삼길 133 (상삼리, 꽃동네대학교) "
대학원,가톨릭관동대학교 보건의료융합대학원,본교,강원,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교) "
대학원,부산대학교 금융대학원,본교,부산,"부산광역시 금정구 부산대학로63번길 2 (장전동, 부산대학교) "
대학원,한국해양대학교 글로벌물류대학원,본교,부산,부산광역시 영도구 태종로 727 (동삼동) 
대학원,한국해양대학교 해양금융대학원,본교,부산,부산광역시 영도구 태종로 727 (동삼동) 
대학원,안양대학교 글로벌대학원,본교,경기,"경기도 안양시 만안구 삼덕로37번길 22 (안양동, 안양대학교) "
대학원,경기대학교 한류문화대학원,본교,서울,"서울특별시 서대문구 경기대로9길 24 (충정로2가, 경기대학교) "
대학원,상지대학교 사회융합대학원,본교,강원,"강원도 원주시 상지대길 83 (우산동, 상지대학교) "
대학원,연세대학교(미래) 대학원,분교,강원,강원도 원주시 흥업면 연세대길 1 연세대학교 미래캠퍼스
대학원,홍익대학교 문화예술경영대학원,본교,서울,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교) "
대학원,김천대학교 글로컬휴먼대학원,본교,경북,"경상북도 김천시 대학로 214 (삼락동, 김천대학교) "
대학원,건양대학교 바이오융합대학원,제2캠퍼스,대전,"대전광역시 서구 관저동로 158 (관저동, 건양대학교병원) "
대학원,국민대학교 소프트웨어융합대학원,본교,서울,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교) "
대학원,호남신학대학교 상담대학원,본교,광주,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교) "
대학원,백석대학교 문화예술대학원,본교,서울,"서울특별시 서초구 방배로9길 15 (방배동, 목양동백석대학교) "
대학원,대구대학교 디자인・산업행정대학원,본교,경북,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스) "
대학원,대구가톨릭대학교 의료보건산업대학원,본교,경북,"경상북도 경산시 하양읍 하양로 13-13 (금락리, 대구가톨릭대학교) "
대학원,대구가톨릭대학교 사회적경제경영대학원,본교,대구,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학) "
대학원,대구가톨릭대학교 예술대학원,본교,대구,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학) "
대학원,극동대학교 산업기술보안대학원,본교,충북,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교) "
대학원,창신대학교 음악대학원,본교,경남,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학교) "
대학원,안양대학교 경영행정대학원,제2캠퍼스,인천,"인천광역시 강화군 불은면 중앙로 602-14 (삼성리, 안양대학교강화캠퍼스) "
대학원,고려대학교 에너지환경대학원(그린스쿨),본교,서울,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스)(자연계) 창의관 713호 (자연계) 창의관 713호"
대학원,부경대학교 글로벌정책대학원,본교,부산,"부산광역시 남구 용소로 45 (대연동, 부경대학교대연캠퍼스) C25"
대학원,남서울대학교 국제대학원,본교,충남,"충청남도 천안시 서북구 성환읍 대학로 91 (매주리, 남서울대학교) "
